,AGE,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,HEIGHT,LOSES,MIN,NUM,OREB,PF,PLAYER,PLAYER_ID,PLUS_MINUS,POSITION,PTS,REB,SEASON,STL,TOV,TeamID,WEIGHT,WINS,WL
0,25.0,7.2375,0.35,1.9375,3,3.1,1.1125,0.31732499999999997,12.175,5.4875,0.4442874999999999,2.825,2.4875,0.6765625,80.0,6-2,37.0,32.875,0,0.3125,2.2625,Jeff Teague,201952,0.8875,G,14.575,2.25,2012,1.4625,2.875,1610612737,181,43.0,
1,26.0,3.5641025641025643,0.2564102564102564,1.8461538461538463,6,5.0256410256410255,1.8461538461538463,0.32930769230769225,11.35897435897436,4.794871794871795,0.4184871794871796,3.1025641025641026,2.6923076923076925,0.5095641025641025,39.0,6-1,17.0,28.743589743589745,3,0.20512820512820512,1.4102564102564104,Lou Williams,101150,0.07692307692307693,G,14.128205128205128,2.051282051282051,2012,1.1282051282051282,1.8974358974358974,1610612737,175,22.0,
2,28.0,0.5161290322580645,0.1935483870967742,2.0,4,2.1451612903225805,0.7258064516129032,0.24140322580645163,3.4838709677419355,1.3225806451612903,0.29677419354838713,0.8225806451612904,0.7096774193548387,0.2957096774193549,62.0,6-8,34.0,15.548387096774194,4,0.5,1.064516129032258,Anthony Tolliver,201229,-1.0161290322580645,F,4.080645161290323,2.5,2012,0.24193548387096775,0.5806451612903226,1610612737,240,28.0,
3,27.0,4.223684210526316,1.7894736842105263,6.657894736842105,8,2.6447368421052633,0.8026315789473685,0.2565526315789473,15.552631578947368,7.2368421052631575,0.46469736842105275,4.223684210526316,2.1842105263157894,0.47361842105263174,76.0,6-9,36.0,35.31578947368421,5,1.75,2.3026315789473686,Josh Smith,2746,1.0263157894736843,F,17.460526315789473,8.407894736842104,2012,1.236842105263158,2.973684210526316,1610612737,225,40.0,
4,23.0,2.193548387096774,0.0,1.1935483870967742,1,1.5806451612903225,0.5806451612903226,0.24464516129032257,4.064516129032258,1.8709677419354838,0.35177419354838707,0.5161290322580645,0.2903225806451613,0.14516129032258066,31.0,6-3,18.0,13.483870967741936,8,0.0967741935483871,1.2580645161290323,Shelvin Mack,202714,-1.032258064516129,G,4.612903225806452,1.2903225806451613,2012,0.4838709677419355,1.096774193548387,1610612737,207,13.0,
5,27.0,0.5161290322580645,0.2903225806451613,2.5483870967741935,7,0.12903225806451613,0.03225806451612903,0.03225806451612903,3.5483870967741935,1.5483870967741935,0.38748387096774195,0.3870967741935484,0.3548387096774194,0.1935483870967742,31.0,7-0,18.0,11.35483870967742,10,1.064516129032258,1.5483870967741935,Johan Petro,101130,-3.0,C,3.4838709677419355,3.6129032258064515,2012,0.3225806451612903,0.7741935483870968,1610612737,247,13.0,
6,22.0,0.9180327868852459,0.16393442622950818,1.2622950819672132,R,2.262295081967213,0.8688524590163934,0.321327868852459,4.819672131147541,2.1475409836065573,0.40660655737704937,1.1475409836065573,0.9672131147540983,0.34700000000000003,61.0,6-4,31.0,14.852459016393443,12,0.2786885245901639,0.6065573770491803,John Jenkins,203098,-2.0163934426229506,G,6.131147540983607,1.540983606557377,2012,0.19672131147540983,0.6557377049180327,1610612737,215,30.0,
7,27.0,3.2432432432432434,1.054054054054054,7.594594594594595,5,0.08108108108108109,0.04054054054054054,0.02702702702702703,14.324324324324325,7.783783783783784,0.5432972972972973,2.810810810810811,1.8108108108108107,0.5116891891891893,74.0,6-10,32.0,37.25675675675676,15,2.635135135135135,2.2027027027027026,Al Horford,201143,2.189189189189189,C-F,17.41891891891892,10.22972972972973,2012,1.054054054054054,1.9864864864864864,1610612737,250,42.0,
8,32.0,1.972972972972973,0.5,3.6486486486486487,9,5.594594594594595,2.554054054054054,0.453337837837838,8.121621621621621,3.7432432432432434,0.45344594594594567,1.054054054054054,0.9054054054054054,0.44775675675675675,74.0,6-7,33.0,30.527027027027028,26,0.3108108108108108,2.2972972972972974,Kyle Korver,2594,2.635135135135135,F-G,10.945945945945946,3.9594594594594597,2012,0.9459459459459459,0.9459459459459459,1610612737,212,41.0,
9,29.0,1.5192307692307692,0.23076923076923078,3.923076923076923,9,0.057692307692307696,0.0,0.0,4.634615384615385,2.1923076923076925,0.4549807692307692,1.9807692307692308,1.5,0.48999999999999994,52.0,6-11,23.0,21.76923076923077,27,2.5384615384615383,2.4615384615384617,Zaza Pachulia,2585,-0.5192307692307693,C-F,5.884615384615385,6.461538461538462,2012,0.6730769230769231,1.3461538461538463,1610612737,275,29.0,
