,AGE,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,HEIGHT,LOSES,MIN,NUM,OREB,PF,PLAYER,PLAYER_ID,PLUS_MINUS,POSITION,PTS,REB,SEASON,STL,TOV,TeamID,WEIGHT,WINS,WL
12,26.0,0.2641509433962264,0.39622641509433965,1.679245283018868,4,0.07547169811320754,0.03773584905660377,0.03773584905660377,1.4339622641509433,0.6981132075471698,0.2770377358490566,0.6226415094339622,0.3018867924528302,0.12579245283018867,53.0,6-11,38.0,9.245283018867925,31,0.7924528301886793,1.5849056603773586,Hilton Armstrong,200756,-1.9056603773584906,C-F,1.7358490566037736,2.4716981132075473,2010,0.33962264150943394,0.5283018867924528,1610612737,235,15.0,
13,32.0,0.4489795918367347,0.1836734693877551,1.469387755102041,9,0.02040816326530612,0.02040816326530612,0.02040816326530612,1.4489795918367347,0.6938775510204082,0.3700816326530612,0.8367346938775511,0.5510204081632653,0.2738163265306122,49.0,7-0,22.0,12.10204081632653,34,0.6122448979591837,1.9795918367346939,Jason Collins,2215,1.7755102040816326,C,1.9591836734693877,2.0816326530612246,2010,0.1836734693877551,0.5306122448979592,1610612737,255,27.0,
14,33.0,0.15384615384615385,0.3076923076923077,1.3076923076923077,8,0.0,0.0,0.0,1.6153846153846154,0.7692307692307693,0.28715384615384615,1.1538461538461537,0.9230769230769231,0.4423076923076923,13.0,6-10,7.0,6.3076923076923075,36,0.46153846153846156,0.8461538461538461,Etan Thomas,2041,-2.0,C,2.4615384615384617,1.7692307692307692,2010,0.07692307692307693,0.38461538461538464,1610612737,260,6.0,
0,20.0,0.3870967741935484,0.0,0.41935483870967744,R,0.16129032258064516,0.0,0.0,2.161290322580645,0.7419354838709677,0.14496774193548387,0.3870967741935484,0.1935483870967742,0.11290322580645161,31.0,6-2,10.0,5.193548387096774,0,0.12903225806451613,0.6451612903225806,Avery Bradley,202340,-1.8064516129032258,G,1.6774193548387097,0.5483870967741935,2010,0.2903225806451613,0.5161290322580645,1610612738,180,21.0,
1,27.0,0.38028169014084506,0.352112676056338,2.971830985915493,6,0.0,0.0,0.0,6.366197183098592,3.2535211267605635,0.5198169014084506,2.056338028169014,1.591549295774648,0.48038028169014085,71.0,7-0,27.0,22.112676056338028,4,1.7464788732394365,2.591549295774648,Nenad Krstic,2420,0.5352112676056338,C,8.098591549295774,4.71830985915493,2010,0.36619718309859156,0.7887323943661971,1610612738,240,44.0,
2,35.0,2.408450704225352,0.8028169014084507,7.71830985915493,15,0.07042253521126761,0.014084507042253521,0.014084507042253521,11.577464788732394,6.112676056338028,0.5286338028169012,3.056338028169014,2.6338028169014085,0.6937746478873239,71.0,6-11,22.0,31.239436619718308,5,1.1690140845070423,2.084507042253521,Kevin Garnett,708,7.76056338028169,F,14.873239436619718,8.887323943661972,2010,1.3380281690140845,1.619718309859155,1610612738,253,49.0,
3,32.0,0.5,1.25,2.625,14,0.041666666666666664,0.0,0.0,4.541666666666667,2.0833333333333335,0.4569583333333333,1.7916666666666667,1.2083333333333333,0.47275,24.0,6-11,11.0,18.0,7,1.0416666666666667,2.7083333333333335,Jermaine O'Neal,979,0.625,C-F,5.375,3.6666666666666665,2010,0.08333333333333333,1.125,1610612738,255,13.0,
4,24.0,1.44,0.49333333333333335,3.8266666666666667,3,2.8133333333333335,0.8533333333333334,0.27111999999999997,10.933333333333334,4.906666666666666,0.4467733333333332,3.2533333333333334,2.64,0.6467066666666665,75.0,6-9,30.0,32.38666666666666,8,0.9733333333333334,2.8,Jeff Green,201145,-0.013333333333333334,F,13.306666666666667,4.8,2010,0.7066666666666667,1.32,1610612738,235,45.0,
5,25.0,11.176470588235293,0.16176470588235295,3.088235294117647,4,0.6323529411764706,0.14705882352941177,0.11764705882352941,9.852941176470589,4.676470588235294,0.46932352941176464,1.9411764705882353,1.1029411764705883,0.3222794117647058,68.0,6-1,21.0,37.088235294117645,9,1.2794117647058822,1.7647058823529411,Rajon Rondo,200765,6.470588235294118,G,10.602941176470589,4.367647058823529,2010,2.25,3.4411764705882355,1610612738,171,47.0,
6,25.0,1.1794871794871795,0.38461538461538464,4.153846153846154,3,0.19230769230769232,0.02564102564102564,0.019230769230769232,10.26923076923077,4.602564102564102,0.4427564102564101,3.3974358974358974,2.5,0.6226666666666667,78.0,6-9,24.0,29.5,11,1.294871794871795,2.9615384615384617,Glen Davis,201175,1.7820512820512822,F-C,11.73076923076923,5.448717948717949,2010,1.0,1.0897435897435896,1610612738,289,54.0,
7,25.0,0.603448275862069,0.08620689655172414,0.7241379310344828,5,1.1551724137931034,0.3103448275862069,0.12787931034482758,2.7413793103448274,1.1551724137931034,0.31155172413793103,0.6551724137931034,0.5517241379310345,0.22127586206896552,58.0,6-5,13.0,9.53448275862069,12,0.1206896551724138,0.6724137931034483,Von Wafer,101144,0.1206896551724138,G,3.1724137931034484,0.8448275862068966,2010,0.3103448275862069,0.3448275862068966,1610612738,209,45.0,
8,27.0,2.6666666666666665,0.4166666666666667,1.2916666666666667,6,1.375,0.5,0.2535,5.0,2.2916666666666665,0.44145833333333334,0.625,0.5416666666666666,0.3333333333333333,24.0,6-3,11.0,18.875,13,0.25,1.2083333333333333,Delonte West,2753,-3.625,G,5.625,1.5416666666666667,2010,0.8333333333333334,1.25,1610612738,180,13.0,
9,35.0,2.7375,0.2,2.7875,14,4.725,2.1,0.4461375000000002,12.225,6.0,0.4911999999999998,2.7375,2.4125,0.783,80.0,6-5,25.0,36.1125,20,0.6375,1.8375,Ray Allen,951,5.6875,G,16.5125,3.425,2010,0.9625,1.4625,1610612738,205,55.0,
10,31.0,0.6571428571428571,0.08571428571428572,2.6,9,0.9428571428571428,0.14285714285714285,0.06142857142857142,3.257142857142857,1.2,0.32371428571428573,0.8571428571428571,0.5714285714285714,0.24048571428571427,35.0,6-11,22.0,13.4,30,0.6285714285714286,1.3428571428571427,Troy Murphy,2211,-3.5428571428571427,F-C,3.1142857142857143,3.2285714285714286,2010,0.42857142857142855,0.5714285714285714,1610612738,245,13.0,
11,33.0,3.25,0.6375,4.95,12,3.7125,1.3875,0.349275,12.7625,6.3375,0.4959500000000001,5.6125,4.825,0.8494624999999999,80.0,6-7,25.0,34.7375,34,0.425,2.8875,Paul Pierce,1718,7.4,F,18.8875,5.375,2010,1.0,2.1375,1610612738,235,55.0,
12,39.0,0.7027027027027027,1.135135135135135,3.5135135135135136,18,0.0,0.0,0.0,5.4324324324324325,3.6216216216216215,0.659243243243243,3.5405405405405403,1.972972972972973,0.49437837837837845,37.0,7-1,9.0,20.2972972972973,36,1.2972972972972974,3.2432432432432434,Shaquille O'Neal,406,5.216216216216216,C,9.216216216216216,4.8108108108108105,2010,0.43243243243243246,1.5135135135135136,1610612738,325,28.0,
13,31.0,1.953125,0.015625,1.296875,8,1.078125,0.484375,0.25259375,4.265625,1.875,0.3735156249999999,0.734375,0.609375,0.220796875,64.0,6-2,21.0,18.53125,45,0.3125,1.109375,Carlos Arroyo,2306,1.5625,G,4.84375,1.609375,2010,0.328125,0.9375,1610612738,200,43.0,
14,27.0,0.5161290322580645,0.22580645161290322,1.0,7,1.0,0.3870967741935484,0.15751612903225806,2.3225806451612905,0.9354838709677419,0.23012903225806453,0.3225806451612903,0.1935483870967742,0.07525806451612904,31.0,6-7,18.0,11.67741935483871,77,0.03225806451612903,1.096774193548387,Sasha Pavlovic,2562,-2.5483870967741935,G-F,2.4516129032258065,1.032258064516129,2010,0.3225806451612903,0.3870967741935484,1610612738,235,13.0,
0,25.0,3.0,0.31343283582089554,2.283582089552239,4,4.373134328358209,1.7611940298507462,0.3828208955223882,9.850746268656716,3.9402985074626864,0.39368656716417905,2.4328358208955225,2.0,0.5917014925373134,67.0,6-2,49.0,27.83582089552239,1,0.3582089552238806,2.298507462686567,Daniel Gibson,200789,-2.8358208955223883,G,11.64179104477612,2.6417910447761193,2010,0.7164179104477612,1.1940298507462686,1610612739,200,18.0,
1,25.0,5.172839506172839,0.09876543209876543,2.580246913580247,3,0.18518518518518517,0.037037037037037035,0.030864197530864196,9.580246913580247,4.469135802469136,0.4455679012345679,5.222222222222222,4.296296296296297,0.7247160493827159,81.0,6-3,62.0,26.320987654320987,3,0.5679012345679012,1.1481481481481481,Ramon Sessions,201196,-6.135802469135802,G,13.271604938271604,3.1481481481481484,2010,0.7407407407407407,2.197530864197531,1610612739,190,19.0,
2,35.0,1.6607142857142858,0.5357142857142857,5.160714285714286,12,4.696428571428571,1.625,0.32485714285714284,15.642857142857142,6.678571428571429,0.41766071428571433,4.178571428571429,3.0535714285714284,0.6323392857142858,56.0,6-9,47.0,32.875,4,1.5357142857142858,2.4464285714285716,Antawn Jamison,1712,-6.5,F,18.035714285714285,6.696428571428571,2010,0.8928571428571429,1.375,1610612739,235,9.0,
3,26.0,0.37142857142857144,0.6,1.6571428571428573,4,0.0,0.0,0.0,3.1285714285714286,1.8714285714285714,0.5442142857142858,2.3285714285714287,1.5857142857142856,0.45121428571428573,70.0,7-0,53.0,16.914285714285715,5,1.0,2.842857142857143,Ryan Hollins,200797,-1.8714285714285714,C,5.328571428571428,2.657142857142857,2010,0.3142857142857143,0.9571428571428572,1610612739,240,17.0,
4,21.0,1.5740740740740742,0.12962962962962962,1.9259259259259258,R,1.7037037037037037,0.6296296296296297,0.21305555555555558,5.351851851851852,2.0,0.31953703703703695,1.7222222222222223,1.3148148148148149,0.3339259259259259,54.0,6-5,47.0,17.24074074074074,6,0.6666666666666666,1.2037037037037037,Manny Harris,202412,-4.388888888888889,G,5.944444444444445,2.5925925925925926,2010,0.5740740740740741,1.1666666666666667,1610612739,185,7.0,
5,22.0,0.7954545454545454,0.6363636363636364,2.1818181818181817,R,2.0681818181818183,0.5681818181818182,0.22231818181818183,6.954545454545454,2.9545454545454546,0.413590909090909,0.6363636363636364,0.4090909090909091,0.23295454545454544,44.0,6-5,34.0,21.454545454545453,8,0.6136363636363636,1.7727272727272727,Christian Eyenga,201963,-4.636363636363637,F,6.886363636363637,2.7954545454545454,2010,0.7727272727272727,1.0681818181818181,1610612739,210,10.0,
6,24.0,0.4878048780487805,0.5853658536585366,1.975609756097561,R,0.0,0.0,0.0,2.707317073170732,1.5121951219512195,0.5014634146341463,1.4634146341463414,0.9512195121951219,0.261390243902439,41.0,6-11,10.0,14.512195121951219,9,0.9024390243902439,2.5365853658536586,Semih Erden,201623,-0.8048780487804879,C,3.975609756097561,2.8780487804878048,2010,0.36585365853658536,0.8292682926829268,1610612739,240,31.0,
7,29.0,0.46153846153846156,0.1794871794871795,1.9487179487179487,5,0.7692307692307693,0.23076923076923078,0.07692307692307693,4.589743589743589,2.1025641025641026,0.393025641025641,0.9230769230769231,0.7435897435897436,0.3252307692307692,39.0,6-7,30.0,15.051282051282051,12,0.20512820512820512,1.8717948717948718,Joey Graham,101121,-1.9743589743589745,F,5.17948717948718,2.1538461538461537,2010,0.15384615384615385,0.717948717948718,1610612739,230,9.0,
8,28.0,1.4516129032258065,1.2258064516129032,6.548387096774194,6,0.06451612903225806,0.0,0.0,6.967741935483871,3.6774193548387095,0.5190967741935485,2.6129032258064515,1.7419354838709677,0.5604516129032258,31.0,6-11,23.0,32.03225806451613,17,3.161290322580645,2.806451612903226,Anderson Varejao,2760,-5.516129032258065,C,9.096774193548388,9.709677419354838,2010,0.8709677419354839,1.2903225806451613,1610612739,260,8.0,
9,36.0,3.0277777777777777,0.1388888888888889,2.5694444444444446,7,3.1527777777777777,1.1944444444444444,0.35393055555555564,7.666666666666667,3.0555555555555554,0.39674999999999994,1.3194444444444444,1.0277777777777777,0.39255555555555555,72.0,6-6,54.0,29.02777777777778,18,0.4583333333333333,1.5138888888888888,Anthony Parker,1515,-4.152777777777778,G-F,8.333333333333334,3.0277777777777777,2010,0.9305555555555556,1.1111111111111112,1610612739,210,18.0,
10,22.0,1.1375,0.675,5.975,2,0.0625,0.0,0.0,11.7,5.3625,0.43752499999999983,4.5875,3.0875,0.5229625,80.0,6-9,61.0,28.2125,21,2.7125,2.6875,JJ Hickson,201581,-6.65,C-F,13.8125,8.6875,2010,0.6,2.1625,1610612739,242,19.0,
11,22.0,0.4594594594594595,0.4864864864864865,2.2432432432432434,R,0.08108108108108109,0.0,0.0,6.513513513513513,2.972972972972973,0.44013513513513525,2.972972972972973,1.837837837837838,0.48629729729729737,37.0,6-9,33.0,19.0,24,2.027027027027027,2.3783783783783785,Samardo Samuels,202396,-3.810810810810811,F,7.783783783783784,4.27027027027027,2010,0.40540540540540543,1.4324324324324325,1610612739,260,4.0,
12,24.0,0.6785714285714286,0.32142857142857145,2.142857142857143,1,0.9107142857142857,0.30357142857142855,0.15775,4.714285714285714,2.1607142857142856,0.42780357142857134,1.6428571428571428,1.2857142857142858,0.3812678571428572,56.0,6-6,40.0,20.0,33,1.1071428571428572,1.6785714285714286,Alonzo Gee,202087,-4.821428571428571,F,5.910714285714286,3.25,2010,0.7142857142857143,0.9821428571428571,1610612739,220,16.0,
13,23.0,0.6122448979591837,0.3469387755102041,2.1020408163265305,R,1.346938775510204,0.32653061224489793,0.14146938775510204,4.204081632653061,1.6122448979591837,0.35436734693877553,0.5306122448979592,0.3877551020408163,0.1360612244897959,49.0,6-7,20.0,12.979591836734693,44,0.8163265306122449,1.6326530612244898,Luke Harangody,202376,-1.489795918367347,F,3.938775510204082,2.9183673469387754,2010,0.30612244897959184,0.32653061224489793,1610612739,251,29.0,
14,32.0,6.741379310344827,0.4827586206896552,2.086206896551724,11,4.120689655172414,1.396551724137931,0.28937931034482756,11.948275862068966,4.982758620689655,0.39998275862068966,2.2586206896551726,1.7413793103448276,0.5911896551724138,58.0,6-3,34.0,28.482758620689655,85,0.603448275862069,2.4655172413793105,Baron Davis,1884,-0.2413793103448276,G,13.10344827586207,2.689655172413793,2010,1.3448275862068966,2.5172413793103448,1610612739,215,24.0,
0,25.0,2.16,0.41333333333333333,4.626666666666667,6,3.6133333333333333,1.0933333333333333,0.2747066666666667,10.16,4.04,0.3899866666666665,2.6266666666666665,1.84,0.5479066666666667,75.0,6-8,32.0,34.693333333333335,1,0.8133333333333334,2.4,Trevor Ariza,2772,0.12,F,11.013333333333334,5.44,2010,1.6,1.5733333333333333,1610612740,210,43.0,
1,27.0,2.9156626506024095,0.07228915662650602,1.8433734939759037,5,1.3012048192771084,0.39759036144578314,0.2028192771084337,7.674698795180723,3.1325301204819276,0.38092771084337346,2.5783132530120483,2.1927710843373496,0.6464096385542168,83.0,6-3,44.0,20.759036144578314,2,0.24096385542168675,1.2289156626506024,Jarrett Jack,101127,-2.1204819277108435,G,8.855421686746988,2.0843373493975905,2010,0.6506024096385542,1.3253012048192772,1610612740,197,39.0,
2,26.0,9.775,0.0625,3.6125,5,2.2875,0.8875,0.35500000000000004,11.6,5.375,0.4526625000000001,4.8,4.2125,0.7949875,80.0,6-0,35.0,36.05,3,0.475,2.45,Chris Paul,101108,3.1875,G,15.85,4.0875,2010,2.35,2.2125,1610612740,175,45.0,
3,25.0,1.15,0.075,1.675,3,4.05,1.675,0.38663750000000013,8.6375,3.775,0.41918749999999977,1.5625,1.225,0.40885000000000005,80.0,6-5,36.0,24.4625,8,0.2125,1.825,Marco Belinelli,201158,1.0625,G,10.45,1.8875,2010,0.475,0.9625,1610612740,200,44.0,
4,31.0,0.325,0.225,1.6,19,0.575,0.2,0.158325,3.025,1.4,0.32235,0.55,0.35,0.1875,40.0,6-11,23.0,9.325,11,0.5,1.0,David Andersen,2431,0.5,C,3.35,2.1,2010,0.125,0.55,1610612740,247,17.0,
5,25.0,0.4675324675324675,0.4155844155844156,1.974025974025974,2,0.025974025974025976,0.0,0.0,3.987012987012987,1.7662337662337662,0.3995194805194804,0.9090909090909091,0.7662337662337663,0.3387532467532468,77.0,7-0,33.0,14.324675324675324,14,1.155844155844156,1.948051948051948,Jason Smith,201160,-0.09090909090909091,C-F,4.298701298701299,3.1298701298701297,2010,0.33766233766233766,0.6883116883116883,1610612740,240,44.0,
6,29.0,1.0,0.0,0.3333333333333333,7,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.6666666666666665,2.0,0.5,3.0,6-2,2.0,7.333333333333333,15,0.0,1.3333333333333333,Marcus Banks,2556,3.0,G,2.0,0.3333333333333333,2010,0.3333333333333333,0.6666666666666666,1610612740,205,1.0,
7,23.0,0.42424242424242425,0.15151515151515152,0.9848484848484849,R,0.7575757575757576,0.2727272727272727,0.20454545454545456,2.727272727272727,1.106060606060606,0.32780303030303026,0.5151515151515151,0.36363636363636365,0.14962121212121213,66.0,6-6,31.0,11.121212121212121,20,0.3484848484848485,0.9545454545454546,Quincy Pondexter,202347,-1.0606060606060606,F,2.8484848484848486,1.3333333333333333,2010,0.25757575757575757,0.24242424242424243,1610612740,225,35.0,
8,27.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,R,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,0.0,0.5714285714285714,0.42857142857142855,0.10714285714285714,7.0,6-8,4.0,2.7142857142857144,22,0.14285714285714285,0.14285714285714285,Patrick Ewing,201607,-0.5714285714285714,F,0.42857142857142855,0.2857142857142857,2010,0.0,0.14285714285714285,1610612740,235,3.0,
9,27.0,0.8289473684210527,0.42105263157894735,2.3947368421052633,3,0.05263157894736842,0.0,0.0,9.039473684210526,4.5394736842105265,0.5041842105263158,3.789473684210526,2.8026315789473686,0.6578552631578948,76.0,6-9,51.0,26.42105263157895,24,2.1710526315789473,2.5789473684210527,Carl Landry,201171,-2.1578947368421053,F,11.881578947368421,4.565789473684211,2010,0.5263157894736842,1.4342105263157894,1610612740,248,25.0,
10,30.0,0.14634146341463414,0.6585365853658537,1.2439024390243902,6,0.0,0.0,0.0,1.1951219512195121,0.5609756097560976,0.31463414634146336,0.43902439024390244,0.3170731707317073,0.18292682926829268,41.0,7-0,21.0,8.0,28,0.8536585365853658,1.2682926829268293,DJ Mbenga,2788,-0.8780487804878049,C,1.4390243902439024,2.097560975609756,2010,0.14634146341463414,0.5121951219512195,1610612740,255,20.0,
11,30.0,2.342857142857143,0.8857142857142857,5.3428571428571425,7,0.12857142857142856,0.02857142857142857,0.02857142857142857,14.857142857142858,7.542857142857143,0.5030571428571429,4.671428571428572,3.7714285714285714,0.7074857142857142,70.0,6-9,30.0,35.02857142857143,30,2.2142857142857144,2.8857142857142857,David West,2561,2.0714285714285716,F,18.885714285714286,7.557142857142857,2010,0.9571428571428572,2.0285714285714285,1610612740,240,40.0,
12,29.0,0.961038961038961,0.16883116883116883,1.8051948051948052,7,2.012987012987013,0.7012987012987013,0.2674805194805195,7.909090909090909,3.5064935064935066,0.4454805194805195,1.2987012987012987,1.0129870129870129,0.40498701298701295,77.0,6-3,33.0,21.727272727272727,33,0.2857142857142857,1.8571428571428572,Willie Green,2584,-0.8051948051948052,G,8.727272727272727,2.090909090909091,2010,0.4675324675324675,0.8701298701298701,1610612740,201,44.0,
13,26.0,0.3902439024390244,0.2926829268292683,2.731707317073171,3,0.0,0.0,0.0,2.4146341463414633,1.3658536585365855,0.4533170731707318,0.8292682926829268,0.4146341463414634,0.15365853658536585,41.0,7-0,20.0,12.804878048780488,34,1.4390243902439024,2.341463414634146,Aaron Gray,201189,0.7317073170731707,C,3.1463414634146343,4.170731707317073,2010,0.2682926829268293,0.7804878048780488,1610612740,270,21.0,
14,28.0,0.5833333333333334,1.7638888888888888,6.305555555555555,6,0.013888888888888888,0.0,0.0,7.277777777777778,4.166666666666667,0.560152777777778,3.5833333333333335,2.013888888888889,0.5151249999999999,72.0,6-10,29.0,31.73611111111111,50,3.1944444444444446,3.1944444444444446,Emeka Okafor,2731,2.0,C,10.347222222222221,9.5,2010,0.5555555555555556,1.6527777777777777,1610612740,255,43.0,
0,22.0,7.691358024691358,0.6296296296296297,3.074074074074074,2,4.753086419753086,1.5802469135802468,0.30308641975308637,19.71604938271605,8.777777777777779,0.4476172839506173,6.851851851851852,5.8765432098765435,0.8287777777777778,81.0,6-3,19.0,37.382716049382715,1,1.0,1.6790123456790123,Derrick Rose,201565,6.172839506172839,G,25.012345679012345,4.074074074074074,2010,1.0493827160493827,3.432098765432099,1610612741,190,62.0,
1,24.0,0.3902439024390244,0.6829268292682927,2.3658536585365852,R,0.0,0.0,0.0,1.7195121951219512,0.9512195121951219,0.41154878048780485,1.7682926829268293,0.8902439024390244,0.3051829268292683,82.0,7-0,20.0,12.121951219512194,3,1.3658536585365855,1.8658536585365855,Omer Asik,201600,2.8292682926829267,C-F,2.792682926829268,3.731707317073171,2010,0.24390243902439024,0.7804878048780488,1610612741,255,62.0,
2,29.0,2.457627118644068,0.3050847457627119,7.372881355932203,8,0.0,0.0,0.0,14.322033898305085,7.305084745762712,0.5012203389830507,4.135593220338983,2.8983050847457625,0.6081186440677968,59.0,6-9,12.0,31.89830508474576,5,2.2033898305084745,3.152542372881356,Carlos Boozer,2430,4.677966101694915,F,17.508474576271187,9.576271186440678,2010,0.7627118644067796,2.5254237288135593,1610612741,266,47.0,
3,31.0,1.2317073170731707,0.10975609756097561,1.5731707317073171,7,2.8902439024390243,1.0975609756097562,0.3701341463414634,3.7439024390243905,1.5121951219512195,0.3843170731707317,0.3902439024390244,0.25609756097560976,0.12804878048780488,82.0,6-5,20.0,17.841463414634145,6,0.23170731707317074,1.3780487804878048,Keith Bogans,2586,2.0365853658536586,G,4.378048780487805,1.8048780487804879,2010,0.4634146341463415,0.5,1610612741,215,62.0,
4,26.0,2.8048780487804876,0.5853658536585366,4.390243902439025,6,4.060975609756097,1.4024390243902438,0.3280365853658536,14.085365853658537,6.475609756097561,0.45463414634146354,4.097560975609756,3.0853658536585367,0.700792682926829,82.0,6-9,20.0,39.18292682926829,9,1.4146341463414633,1.975609756097561,Luol Deng,2736,6.390243902439025,F,17.4390243902439,5.804878048780488,2010,0.9512195121951219,1.9024390243902438,1610612741,220,62.0,
5,26.0,1.728395061728395,0.2716049382716049,2.5555555555555554,4,0.3333333333333333,0.07407407407407407,0.043209876543209874,5.271604938271605,2.5308641975308643,0.46437037037037043,1.6419753086419753,1.0740740740740742,0.36419753086419754,81.0,6-7,20.0,22.0,11,0.6790123456790124,1.0123456790123457,Ronnie Brewer,200758,2.950617283950617,G,6.209876543209877,3.234567901234568,2010,1.308641975308642,0.6790123456790124,1610612741,227,61.0,
6,31.0,,,,7,,,,,,,,,,0.0,6-1,0.0,,12,,,Jannero Pargo,2457,,G,,,2010,,,1610612741,185,0.0,
