,TeamID,SEASON,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,AGE,EXP,PLAYER_ID,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,LOSES,MIN,OREB,PF,PLUS_MINUS,PTS,REB,STL,TOV,WINS,WL
0,1610612750,2016,Tyus Jones,1,G,6-2,195,21.0,1,1626145,2.6,0.08333333333333333,0.95,1.2166666666666666,0.43333333333333335,0.19111666666666668,3.0166666666666666,1.25,0.32436666666666664,0.7166666666666667,0.55,0.23056666666666667,60.0,37.0,12.866666666666667,0.16666666666666666,0.8333333333333334,0.5666666666666667,3.4833333333333334,1.1166666666666667,0.8,0.6333333333333333,23.0,
1,1610612750,2016,Kris Dunn,3,G,6-4,205,23.0,R,1627739,2.41025641025641,0.46153846153846156,1.8205128205128205,0.9358974358974359,0.2692307692307692,0.18205128205128204,4.012820512820513,1.5128205128205128,0.3299102564102564,0.7564102564102564,0.46153846153846156,0.19465384615384615,78.0,48.0,17.064102564102566,0.3076923076923077,2.282051282051282,-1.705128205128205,3.7564102564102564,2.128205128205128,1.0,1.141025641025641,30.0,
2,1610612750,2016,Brandon Rush,4,G-F,6-6,225,31.0,8,201575,0.9574468085106383,0.48936170212765956,1.7659574468085106,2.425531914893617,0.9361702127659575,0.28529787234042553,3.978723404255319,1.4893617021276595,0.3048510638297872,0.3829787234042553,0.2765957446808511,0.10638297872340426,47.0,32.0,21.93617021276596,0.3404255319148936,0.8936170212765957,-0.851063829787234,4.191489361702128,2.106382978723404,0.46808510638297873,0.5957446808510638,15.0,
3,1610612750,2016,Gorgui Dieng,5,F-C,6-11,240,27.0,3,203476,1.9268292682926829,1.1585365853658536,5.597560975609756,0.524390243902439,0.1951219512195122,0.11789024390243902,8.060975609756097,4.048780487804878,0.4962439024390244,2.0365853658536586,1.6585365853658536,0.5846585365853658,82.0,51.0,32.390243902439025,2.292682926829268,3.097560975609756,0.3902439024390244,9.951219512195122,7.890243902439025,1.0731707317073171,1.3048780487804879,31.0,
4,1610612750,2016,Zach LaVine,8,G,6-5,185,22.0,2,203897,2.9574468085106385,0.2127659574468085,3.0,6.595744680851064,2.5531914893617023,0.34842553191489356,15.106382978723405,6.9361702127659575,0.44419148936170194,2.978723404255319,2.4893617021276597,0.6195531914893617,47.0,31.0,37.234042553191486,0.40425531914893614,2.2127659574468086,-2.4893617021276597,18.914893617021278,3.404255319148936,0.8723404255319149,1.8085106382978724,16.0,
5,1610612750,2016,Ricky Rubio,9,G,6-4,190,26.0,5,201937,9.093333333333334,0.13333333333333333,3.16,2.6133333333333333,0.8,0.26209333333333334,8.666666666666666,3.48,0.38489333333333337,3.8,3.3866666666666667,0.7591733333333333,75.0,47.0,32.906666666666666,0.9066666666666666,2.6933333333333334,-0.09333333333333334,11.146666666666667,4.066666666666666,1.7066666666666668,2.6,28.0,
6,1610612750,2016,Nikola Pekovic,14,C,6-11,307,31.0,6,201593,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,
7,1610612750,2016,Shabazz Muhammad,15,F,6-6,223,24.0,3,203498,0.44871794871794873,0.07692307692307693,1.7435897435897436,1.858974358974359,0.6282051282051282,0.24658974358974356,7.666666666666667,3.6923076923076925,0.47114102564102567,2.4358974358974357,1.8846153846153846,0.5103333333333334,78.0,49.0,19.423076923076923,1.0769230769230769,1.1025641025641026,-0.9743589743589743,9.897435897435898,2.8205128205128207,0.28205128205128205,0.717948717948718,29.0,
8,1610612750,2016,Omri Casspi,18,F,6-9,225,29.0,7,201956,1.0277777777777777,0.08333333333333333,2.361111111111111,1.1944444444444444,0.4166666666666667,0.2361111111111111,4.555555555555555,2.138888888888889,0.4898888888888889,0.8055555555555556,0.4722222222222222,0.19908333333333333,36.0,24.0,17.916666666666668,0.75,1.3888888888888888,-2.8055555555555554,5.166666666666667,3.111111111111111,0.6388888888888888,0.8055555555555556,12.0,
9,1610612750,2016,Andrew Wiggins,22,F,6-8,199,22.0,2,203952,2.3048780487804876,0.36585365853658536,2.7560975609756095,3.524390243902439,1.2560975609756098,0.3411585365853659,19.146341463414632,8.646341463414634,0.4451097560975609,6.609756097560975,5.024390243902439,0.7399878048780487,82.0,51.0,37.19512195121951,1.2439024390243902,2.231707317073171,-0.2073170731707317,23.573170731707318,4.0,1.0,2.2804878048780486,31.0,
10,1610612750,2016,Jordan Hill,27,F-C,6-10,240,29.0,7,201941,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,1.8571428571428572,0.7142857142857143,0.20757142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,7.0,5.0,6.857142857142857,1.1428571428571428,1.2857142857142858,1.7142857142857142,1.7142857142857142,2.0,0.14285714285714285,0.5714285714285714,2.0,
11,1610612750,2016,Karl-Anthony Towns,32,C,7-0,244,21.0,1,1626157,2.682926829268293,1.2560975609756098,8.670731707317072,3.3536585365853657,1.2317073170731707,0.35560975609756085,18.048780487804876,9.78048780487805,0.5427926829268293,5.219512195121951,4.341463414634147,0.7636707317073169,82.0,51.0,36.98780487804878,3.6097560975609757,2.9390243902439024,-0.3170731707317073,25.134146341463413,12.28048780487805,0.6829268292682927,2.5853658536585367,31.0,
