,AGE,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,HEIGHT,LOSES,MIN,NUM,OREB,PF,PLAYER,PLAYER_ID,PLUS_MINUS,POSITION,PTS,REB,SEASON,STL,TOV,TeamID,WEIGHT,WINS,WL
0,27.0,7.027397260273973,0.4246575342465753,2.1095890410958904,5,2.835616438356164,0.9726027397260274,0.3339589041095891,12.150684931506849,5.589041095890411,0.45293150684931505,4.36986301369863,3.767123287671233,0.7137397260273973,73.0,6-2,20.0,30.54794520547945,0,0.410958904109589,1.904109589041096,Jeff Teague,201952,5.287671232876712,G,15.917808219178083,2.5205479452054793,2014,1.7123287671232876,2.808219178082192,1610612737,181,53.0,
1,27.0,0.5,0.14705882352941177,1.911764705882353,5,2.088235294117647,0.7058823529411765,0.2659705882352941,4.147058823529412,1.4705882352941178,0.30741176470588233,0.17647058823529413,0.14705882352941177,0.07352941176470588,34.0,6-11,17.0,10.147058823529411,3,0.29411764705882354,1.1470588235294117,Austin Daye,201948,-1.2647058823529411,F,3.7941176470588234,2.2058823529411766,2014,0.35294117647058826,0.6764705882352942,1610612737,220,17.0,
2,30.0,3.0547945205479454,0.9452054794520548,5.904109589041096,8,2.958904109589041,1.0547945205479452,0.29523287671232873,12.73972602739726,6.068493150684931,0.4718082191780822,4.616438356164384,3.493150684931507,0.697931506849315,73.0,6-8,18.0,32.726027397260275,4,1.904109589041096,2.7534246575342465,Paul Millsap,200794,5.589041095890411,F,16.684931506849313,7.808219178082192,2014,1.7808219178082192,2.2739726027397262,1610612737,253,55.0,
3,28.0,1.6857142857142857,0.24285714285714285,3.9,5,4.3428571428571425,1.7142857142857142,0.36480000000000007,9.32857142857143,4.542857142857143,0.4867285714285715,2.585714285714286,1.8142857142857143,0.500457142857143,70.0,6-8,17.0,31.242857142857144,5,1.4142857142857144,2.2,DeMarre Carroll,201960,2.942857142857143,F,12.614285714285714,5.314285714285714,2014,1.3428571428571427,1.0714285714285714,1610612737,212,53.0,
4,32.0,0.7777777777777778,0.2222222222222222,2.0793650793650795,1,2.746031746031746,0.8253968253968254,0.2766825396825396,4.698412698412699,1.7142857142857142,0.3377619047619047,1.9523809523809523,1.3968253968253967,0.47123809523809534,63.0,6-11,17.0,16.50793650793651,6,0.9206349206349206,2.0952380952380953,Pero Antic,203544,2.4285714285714284,F-C,5.650793650793651,3.0,2014,0.2857142857142857,0.7777777777777778,1610612737,260,46.0,
5,36.0,0.6111111111111112,0.6944444444444444,2.0,15,0.027777777777777776,0.0,0.0,2.638888888888889,1.1666666666666667,0.3458333333333333,0.6388888888888888,0.3333333333333333,0.1527777777777778,36.0,6-9,11.0,13.527777777777779,7,0.7777777777777778,1.5,Elton Brand,1882,0.08333333333333333,F-C,2.6666666666666665,2.7777777777777777,2014,0.4722222222222222,0.5,1610612737,254,25.0,
6,25.0,2.8181818181818183,0.03636363636363636,1.290909090909091,3,2.309090909090909,0.7272727272727273,0.20709090909090908,5.3090909090909095,2.1272727272727274,0.34114545454545453,0.5636363636363636,0.45454545454545453,0.22727272727272727,55.0,6-3,18.0,15.145454545454545,8,0.14545454545454545,0.5818181818181818,Shelvin Mack,202714,0.8,G,5.4363636363636365,1.4363636363636363,2014,0.5454545454545454,0.8909090909090909,1610612737,207,37.0,
7,24.0,0.5416666666666666,0.0,1.5416666666666667,2,2.1666666666666665,0.875,0.3409583333333333,4.125,2.0416666666666665,0.4043333333333334,0.7916666666666666,0.6666666666666666,0.3645833333333333,24.0,6-4,11.0,12.375,12,0.08333333333333333,0.625,John Jenkins,203098,-1.0416666666666667,G,5.625,1.625,2014,0.4166666666666667,0.3333333333333333,1610612737,215,13.0,
8,29.0,3.210526315789474,1.2894736842105263,5.434210526315789,7,0.47368421052631576,0.14473684210526316,0.13815789473684212,12.697368421052632,6.828947368421052,0.5568815789473684,1.855263157894737,1.4078947368421053,0.4534736842105263,76.0,6-10,20.0,30.486842105263158,15,1.7236842105263157,1.5921052631578947,Al Horford,201143,3.776315789473684,C-F,15.210526315789474,7.157894736842105,2014,0.8947368421052632,1.3157894736842106,1610612737,250,56.0,
9,21.0,4.116883116883117,0.05194805194805195,1.7532467532467533,1,1.922077922077922,0.6753246753246753,0.2723116883116883,8.636363636363637,3.688311688311688,0.42129870129870134,2.324675324675325,1.922077922077922,0.6327012987012988,77.0,6-1,20.0,19.675324675324674,17,0.37662337662337664,1.6493506493506493,Dennis Schroder,203471,0.1038961038961039,G,9.974025974025974,2.1298701298701297,2014,0.6363636363636364,1.948051948051948,1610612737,168,57.0,
