,AGE,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,HEIGHT,LOSES,MIN,NUM,OREB,PF,PLAYER,PLAYER_ID,PLUS_MINUS,POSITION,PTS,REB,SEASON,STL,TOV,TeamID,WEIGHT,WINS,WL
0,24.0,4.863636363636363,0.5606060606060606,2.090909090909091,2,2.257575757575758,0.7727272727272727,0.2711818181818182,10.181818181818182,4.848484848484849,0.4675151515151515,2.803030303030303,2.121212121212121,0.5055454545454545,66.0,6-2,26.0,33.10606060606061,0,0.3181818181818182,2.196969696969697,Jeff Teague,201952,3.515151515151515,G,12.590909090909092,2.409090909090909,2011,1.606060606060606,2.0303030303030303,1610612737,181,40.0,
1,33.0,2.1153846153846154,0.28846153846153844,2.519230769230769,14,0.6346153846153846,0.28846153846153844,0.16346153846153846,4.4423076923076925,1.9423076923076923,0.32044230769230775,1.5961538461538463,1.0769230769230769,0.3016923076923077,52.0,6-8,21.0,16.115384615384617,1,0.4423076923076923,0.6730769230769231,Tracy McGrady,1503,1.6538461538461537,F,5.25,2.9615384615384617,2011,0.3076923076923077,1.0192307692307692,1610612737,225,31.0,
2,31.0,3.8666666666666667,0.21666666666666667,2.8,10,5.366666666666666,2.0833333333333335,0.38220000000000004,15.516666666666667,7.05,0.4541166666666666,3.1,2.6333333333333333,0.6821499999999999,60.0,6-7,24.0,35.416666666666664,2,0.8833333333333333,1.25,Joe Johnson,2207,3.95,G,18.816666666666666,3.683333333333333,2011,0.8,1.9333333333333333,1610612737,240,36.0,
3,26.0,3.893939393939394,1.7424242424242424,7.515151515151516,7,1.6515151515151516,0.42424242424242425,0.2037878787878788,16.681818181818183,7.636363636363637,0.4518030303030302,4.878787878787879,3.0757575757575757,0.5736969696969697,66.0,6-9,26.0,35.28787878787879,5,2.0606060606060606,2.606060606060606,Josh Smith,2746,4.106060606060606,F,18.772727272727273,9.575757575757576,2011,1.4090909090909092,2.484848484848485,1610612737,225,40.0,
4,31.0,2.75,0.22916666666666666,1.875,8,2.8333333333333335,0.9791666666666666,0.3187291666666667,6.145833333333333,2.5416666666666665,0.4044583333333332,0.6666666666666666,0.5208333333333334,0.21529166666666666,48.0,6-4,21.0,25.729166666666668,6,0.22916666666666666,2.0833333333333335,Kirk Hinrich,2550,1.1458333333333333,G,6.583333333333333,2.1041666666666665,2011,0.7916666666666666,1.2083333333333333,1610612737,190,27.0,
5,32.0,1.92,0.04,1.28,7,2.76,1.06,0.27876,5.06,2.1,0.35168,0.4,0.38,0.13,50.0,6-1,20.0,13.42,7,0.18,1.28,Jannero Pargo,2457,0.8,G,5.64,1.46,2011,0.4,0.98,1610612737,185,30.0,
6,26.0,2.1818181818181817,1.2727272727272727,4.636363636363637,4,0.09090909090909091,0.0,0.0,9.363636363636363,5.181818181818182,0.5662727272727271,2.727272727272727,2.0,0.5,11.0,6-10,4.0,31.636363636363637,15,2.3636363636363638,1.9090909090909092,Al Horford,201143,4.7272727272727275,C-F,12.363636363636363,7.0,2011,0.9090909090909091,1.4545454545454546,1610612737,250,7.0,
7,26.0,1.2456140350877194,0.3157894736842105,3.824561403508772,6,2.6140350877192984,1.0175438596491229,0.29245614035087725,8.24561403508772,3.56140350877193,0.42684210526315786,2.56140350877193,2.017543859649123,0.5658771929824561,57.0,6-9,22.0,26.31578947368421,24,1.3333333333333333,1.4736842105263157,Marvin Williams,101107,1.1929824561403508,F,10.157894736842104,5.157894736842105,2011,0.8245614035087719,0.6842105263157895,1610612737,245,35.0,
8,36.0,0.26666666666666666,0.26666666666666666,1.0,15,0.0,0.0,0.0,0.5333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,15.0,6-11,8.0,5.466666666666667,25,0.6666666666666666,0.6,Erick Dampier,956,0.4,C,0.13333333333333333,1.6666666666666667,2011,0.06666666666666667,0.2,1610612737,265,7.0,
9,28.0,1.3620689655172413,0.5,5.224137931034483,8,0.0,0.0,0.0,5.844827586206897,2.913793103448276,0.4854482758620689,2.7241379310344827,2.0172413793103448,0.5780172413793103,58.0,6-11,24.0,28.25862068965517,27,2.6551724137931036,2.9655172413793105,Zaza Pachulia,2585,1.4137931034482758,C,7.844827586206897,7.879310344827586,2011,0.9482758620689655,1.396551724137931,1610612737,275,34.0,
10,30.0,0.7547169811320755,0.11320754716981132,1.2264150943396226,8,2.1320754716981134,0.9433962264150944,0.3607924528301887,6.132075471698113,2.8867924528301887,0.4494528301886792,1.0566037735849056,0.9056603773584906,0.3735849056603774,53.0,6-3,21.0,17.37735849056604,33,0.2830188679245283,1.3962264150943395,Willie Green,2584,-1.4150943396226414,G,7.622641509433962,1.509433962264151,2011,0.4339622641509434,0.6226415094339622,1610612737,201,32.0,
