,AGE,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,HEIGHT,LOSES,MIN,NUM,OREB,PF,PLAYER,PLAYER_ID,PLUS_MINUS,POSITION,PTS,REB,SEASON,STL,TOV,TeamID,WEIGHT,WINS,WL
0,28.0,5.949367088607595,0.3037974683544304,2.2911392405063293,6,3.4683544303797467,1.3924050632911393,0.4035316455696203,12.50632911392405,5.493670886075949,0.43245569620253166,3.949367088607595,3.3037974683544302,0.7299240506329113,79.0,6-2,32.0,28.569620253164558,0,0.4177215189873418,2.1139240506329116,Jeff Teague,201952,0.8860759493670886,G,15.683544303797468,2.7088607594936707,2015,1.2278481012658229,2.759493670886076,1610612737,186,47.0,
1,31.0,3.271604938271605,1.7160493827160495,6.592592592592593,9,2.8641975308641974,0.9135802469135802,0.2703456790123457,13.160493827160494,6.185185185185185,0.4687654320987654,5.037037037037037,3.814814814814815,0.7048765432098764,81.0,6-8,33.0,32.67901234567901,4,2.4444444444444446,2.925925925925926,Paul Millsap,200794,2.654320987654321,F,17.098765432098766,9.037037037037036,2015,1.8148148148148149,2.3580246913580245,1610612737,246,48.0,
2,24.0,1.0,0.13725490196078433,1.5490196078431373,2,2.803921568627451,0.9411764705882353,0.2728823529411765,5.196078431372549,2.235294117647059,0.3665098039215686,1.0980392156862746,0.9803921568627451,0.4174901960784314,51.0,6-6,22.0,16.92156862745098,10,0.13725490196078433,0.9411764705882353,Tim Hardaway Jr.,203501,1.9803921568627452,G,6.392156862745098,1.6862745098039216,2015,0.4117647058823529,0.45098039215686275,1610612737,205,29.0,
3,31.0,0.8333333333333334,0.3333333333333333,2.0833333333333335,5,0.05555555555555555,0.0,0.0,4.305555555555555,2.25,0.5400555555555556,1.3333333333333333,1.0833333333333333,0.43519444444444444,36.0,6-11,15.0,16.055555555555557,11,1.25,1.9722222222222223,Tiago Splitter,201168,2.8333333333333335,C-F,5.583333333333333,3.3333333333333335,2015,0.5555555555555556,0.6666666666666666,1610612737,245,21.0,
4,35.0,1.5869565217391304,0.043478260869565216,1.3478260869565217,12,1.3478260869565217,0.5217391304347826,0.2634130434782609,2.8043478260869565,1.065217391304348,0.3377826086956522,0.34782608695652173,0.32608695652173914,0.10506521739130435,46.0,6-4,20.0,13.695652173913043,12,0.17391304347826086,1.391304347826087,Kirk Hinrich,2550,0.30434782608695654,G,2.9782608695652173,1.5217391304347827,2015,0.32608695652173914,0.6521739130434783,1610612737,190,26.0,
5,24.0,1.1142857142857143,0.05714285714285714,1.3142857142857143,R,1.4,0.34285714285714286,0.14665714285714287,2.2857142857142856,0.8,0.2142285714285714,0.6285714285714286,0.45714285714285713,0.19048571428571429,35.0,6-5,12.0,11.257142857142858,13,0.11428571428571428,1.2857142857142858,Lamar Patterson,203934,0.8857142857142857,G-F,2.4,1.4285714285714286,2015,0.2571428571428571,0.6571428571428571,1610612737,225,23.0,
6,30.0,3.207317073170732,1.475609756097561,5.463414634146342,8,3.1219512195121952,1.0731707317073171,0.3123170731707316,12.78048780487805,6.451219512195122,0.5074999999999996,1.5731707317073171,1.2560975609756098,0.4544756097560975,82.0,6-10,34.0,32.13414634146341,15,1.8048780487804879,1.9878048780487805,Al Horford,201143,2.817073170731707,C-F,15.231707317073171,7.2682926829268295,2015,0.8292682926829268,1.3048780487804879,1610612737,245,48.0,
7,22.0,4.3625,0.1125,2.2375,2,2.9875,0.9625,0.2584124999999999,9.7625,4.1125,0.41229999999999994,2.275,1.8,0.5682499999999999,80.0,6-1,33.0,20.175,17,0.3125,1.725,Dennis Schroder,203471,2.7875,G,10.9875,2.55,2015,0.875,2.2875,1610612737,172,47.0,
8,24.0,0.2727272727272727,0.5454545454545454,1.2727272727272727,R,0.0,0.0,0.0,1.7272727272727273,1.0,0.3424545454545455,0.7272727272727273,0.2727272727272727,0.13636363636363635,11.0,7-3,4.0,6.545454545454546,22,0.6363636363636364,0.7272727272727273,Edy Tavares,204002,-0.9090909090909091,C,2.272727272727273,1.9090909090909092,2015,0.09090909090909091,0.45454545454545453,1610612737,260,7.0,
9,26.0,2.28,0.5066666666666667,4.68,3,4.066666666666666,1.4533333333333334,0.3318666666666667,9.666666666666666,4.266666666666667,0.42475999999999997,2.013333333333333,1.64,0.5366666666666667,75.0,6-5,31.0,27.76,24,0.37333333333333335,2.3466666666666667,Kent Bazemore,203145,1.0133333333333334,F-G,11.626666666666667,5.053333333333334,2015,1.3066666666666666,1.84,1610612737,201,44.0,
