,AGE,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,HEIGHT,LOSES,MIN,NUM,OREB,PF,PLAYER,PLAYER_ID,PLUS_MINUS,POSITION,PTS,REB,SEASON,STL,TOV,TeamID,WEIGHT,WINS,WL
0,30.0,0.675,0.125,1.9375,5,3.1,1.225,0.34022499999999994,6.025,2.6,0.4038124999999999,0.9125,0.75,0.2935500000000001,80.0,6-5,35.0,23.0,1,1.1,2.0375,Maurice Evans,2230,-0.5375,F-G,7.175,3.0375,2008,0.625,0.5375,1610612737,220,45.0,
1,28.0,5.7594936708860756,0.24050632911392406,3.5569620253164556,7,5.2405063291139244,1.8860759493670887,0.3522151898734176,17.974683544303797,7.848101265822785,0.43511392405063276,4.582278481012659,3.7848101265822787,0.7616075949367089,79.0,6-7,34.0,39.53164556962025,2,0.8227848101265823,2.2278481012658227,Joe Johnson,2207,2.240506329113924,G,21.367088607594937,4.379746835443038,2008,1.0632911392405062,2.4683544303797467,1610612737,240,45.0,
2,24.0,0.125,0.0625,0.4375,1,1.4375,0.25,0.1270625,2.25,0.5625,0.1729375,0.25,0.125,0.0625,16.0,6-5,5.0,6.0625,3,0.0,0.25,Thomas Gardner,201242,0.875,G,1.5,0.4375,2008,0.25,0.1875,1610612737,225,11.0,
3,24.0,1.5636363636363637,0.05454545454545454,0.9454545454545454,1,0.5272727272727272,0.16363636363636364,0.1212,2.5272727272727273,0.9454545454545454,0.22356363636363638,1.0909090909090908,0.8909090909090909,0.2994,55.0,6-3,22.0,10.236363636363636,4,0.10909090909090909,0.7818181818181819,Acie Law,201151,-0.03636363636363636,G,2.9454545454545453,1.0545454545454545,2008,0.2,0.5272727272727272,1610612737,202,33.0,
4,23.0,2.449275362318841,1.608695652173913,5.27536231884058,4,1.2608695652173914,0.37681159420289856,0.17269565217391303,12.304347826086957,6.057971014492754,0.4943913043478262,5.202898550724638,3.0579710144927534,0.5216811594202898,69.0,6-9,28.0,35.130434782608695,5,1.9420289855072463,2.6666666666666665,Josh Smith,2746,2.1739130434782608,F,15.55072463768116,7.217391304347826,2008,1.3623188405797102,2.3333333333333335,1610612737,240,41.0,
5,25.0,0.3584905660377358,0.07547169811320754,0.6037735849056604,1,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.6415094339622641,0.2641509433962264,0.18239622641509434,0.5660377358490566,0.2641509433962264,0.07783018867924528,53.0,6-5,20.0,5.0754716981132075,6,0.4528301886792453,0.660377358490566,Mario West,201238,-0.32075471698113206,G,0.8113207547169812,1.0566037735849056,2008,0.33962264150943394,0.24528301886792453,1610612737,210,33.0,
6,31.0,4.962025316455696,0.13924050632911392,3.037974683544304,10,5.417721518987341,2.1139240506329116,0.38287341772151895,12.721518987341772,5.531645569620253,0.41873417721518985,2.1645569620253164,1.7088607594936709,0.5694556962025317,79.0,6-2,32.0,34.68354430379747,10,0.4810126582278481,1.8354430379746836,Mike Bibby,1710,0.7848101265822784,G,14.886075949367088,3.518987341772152,2008,1.240506329113924,1.620253164556962,1610612737,195,47.0,
7,31.0,1.5,0.0,0.0,6,0.0,0.0,0.0,3.5,1.0,0.2,1.0,0.5,0.25,2.0,5-11,1.0,7.5,12,0.0,0.5,Speedy Claxton,2049,-2.5,G,2.5,0.0,2008,0.0,0.0,1610612737,170,1.0,
8,23.0,2.4328358208955225,1.4179104477611941,7.149253731343284,1,0.014925373134328358,0.0,0.0,8.865671641791044,4.656716417910448,0.5189850746268656,3.0597014925373136,2.2238805970149254,0.6235671641791046,67.0,6-10,26.0,33.492537313432834,15,2.1641791044776117,2.8358208955223883,Al Horford,201143,0.22388059701492538,C-F,11.537313432835822,9.313432835820896,2008,0.7910447761194029,1.537313432835821,1610612737,245,41.0,
9,29.0,1.975,0.2125,1.825,6,3.025,1.0875,0.30211250000000006,9.9375,4.4375,0.43065,2.9125,2.2125,0.5340625,80.0,6-3,34.0,24.725,22,0.275,2.1625,Flip Murray,2436,2.525,G,12.175,2.1,2008,1.1,1.6,1610612737,200,46.0,
